Accession	Sample1-rep1	Sample1-rep2	Sample1-rep3	Sample2-rep1	Sample2-rep2	Sample2-rep3	Ratio	Fold_Change	P-val
Q92499	 869913.7031997 	 446569.760596186 	 70346.7075091868 	 508390.666623226 	 362640.94367861 	 856184.623445005 	 0.802927939309967 	 -1.24544177757645 	 0.703112340784026 
Q92504	 931322.601027384 	 843619.726440817 	 870955.825121582 	 527724.893032212 	 896616.759013732 	 595404.217367144 	 1.31001537998374 	 1.31001537998374 	 0.20253123096883 
"Q92526;Q92526-2"	 22230.9469084023 	 280570.455285422 	 700306.296680757 	 657191.795272929 	 403577.226117998 	 340166.027969207 	 0.716027270024219 	 -1.39659485310689 	 0.590477737000773 
Q92538	 127700.434492522 	 140922.554902319 	 950643.459244068 	 973277.130406711 	 710540.368887811 	 691148.341558317 	 0.513382730675855 	 -1.94786450779816 	 0.290589504818095 
Q92544	 557641.60263614 	 247428.354497051 	 794454.624318147 	 781384.177051461 	 924672.976112611 	 266818.907584635 	 0.810757762879599 	 -1.23341403041059 	 0.652206736561158 
Q92547	 400786.920536345 	 327547.567988967 	 638214.896958347 	 571665.124197207 	 199710.18681199 	 908238.207014869 	 0.813609423131636 	 -1.22909097604958 	 0.676503321916872 
Q92597	 377169.632409693 	 469236.605472337 	 397200.865234734 	 762372.065615241 	 274781.615229488 	 422958.712884766 	 0.851720119942464 	 -1.17409460758958 	 0.669043492678549 
"Q92598-2;Q92598;Q92598-3"	 39506.6939889016 	 242242.140324 	 54040.2937581509 	 880270.183656188 	 743779.054604155 	 687675.721220205 	 0.145254791965609 	 -6.88445445735631 	 0.00173256387596989 
Q92599	 74706.6101523767 	 56555.3722372752 	 439240.45370851 	 335478.819758574 	 842739.66652893 	 130817.139200431 	 0.435818876881606 	 -2.29453117578397 	 0.385058571939022 
Q92616	 436884.502861792 	 189711.317493995 	 863514.745027967 	 981001.511720913 	 557266.011776593 	 629141.724294917 	 0.68750770852412 	 -1.45452914578472 	 0.401026281566447 
Q92620	 295107.558891684 	 215015.443513644 	 597784.828287454 	 514890.599756931 	 607045.795965028 	 120041.326972818 	 0.892051290814543 	 -1.12101177398318 	 0.825759203221451 
Q92621	 342543.514218064 	 93567.062903798 	 88531.1951102552 	 568532.473883115 	 54500.7342096762 	 589417.510804019 	 0.432711832369963 	 -2.31100682993344 	 0.32577364640553 
Q92626	 381687.185533264 	 107629.283980605 	 928745.316137872 	 528444.322637527 	 710554.645369928 	 114408.197430066 	 1.04777174368906 	 1.04777174368906 	 0.946291124637412 
Q92633	 158544.60680917 	 154599.215475394 	 393046.820507318 	 107134.86136195 	 952917.229265703 	 678465.927469837 	 0.406202659644958 	 -2.46182533830293 	 0.299636277409683 
"Q92688;Q92688-2"	 208918.938176541 	 808354.594002441 	 484269.911974597 	 910693.456387746 	 543366.373811518 	 398138.534189609 	 0.810681767689072 	 -1.2335296535046 	 0.639606779033624 
Q92696	 81295.7101110016 	 912908.308035803 	 491434.427904672 	 194073.78943021 	 617546.809139164 	 222645.832765462 	 1.4364175429479 	 1.4364175429479 	 0.621946538305818 
Q92734	 246372.686726486 	 404336.081589954 	 788305.457475951 	 935173.658869852 	 7872.39053414057 	 68008.313672218 	 1.42328076347357 	 1.42328076347357 	 0.702526078583938 
"Q92736-2;Q92736"	 153922.242062026 	 518677.880692854 	 986245.339578875 	 814239.8309634 	 236545.571778212 	 330495.217553556 	 1.20094746712603 	 1.20094746712603 	 0.77444686925774 
Q92747	 169598.604057639 	 202752.254639939 	 696217.939695135 	 119121.114461974 	 819701.496480091 	 901876.159259656 	 0.580523448861548 	 -1.72258330298471 	 0.446679263318413 
Q92820	 587590.822969619 	 335183.944387911 	 391216.860559843 	 59433.8785426268 	 459634.082349903 	 906791.690232512 	 0.921543454070391 	 -1.08513602433295 	 0.895752968749556 
"Q92832;Q92832-2"	 174017.494919891 	 932128.433708113 	 628496.483377762 	 63822.003729292 	 582275.105153771 	 144708.512111495 	 2.19351300237875 	 2.19351300237875 	 0.318574506900028 
"Q92841;Q92841-1;Q92841-2"	 790757.881188721 	 334815.245728745 	 984219.430759669 	 981095.303945656 	 122737.302349995 	 996778.500012193 	 1.00437084776983 	 1.00437084776983 	 0.993445160454762 
Q92882	 619289.986402635 	 279641.621222068 	 493689.111610467 	 426593.575847528 	 881880.788571101 	 871001.554870452 	 0.638970454736397 	 -1.56501758819591 	 0.228797772081883 
Q92887	 520661.415729705 	 953724.106999251 	 531506.770489314 	 587417.426870459 	 395659.51426365 	 902863.540410614 	 1.06360317987092 	 1.06360317987092 	 0.855160668731273 
"Q92890;Q92890-1"	 863393.834314944 	 890641.040583748 	 270373.187014934 	 223992.643914319 	 591134.598895381 	 391662.75995409 	 1.67751477662007 	 1.67751477662007 	 0.318138765546679 
"Q92896;Q92896-2;Q92896-3"	 403950.65385479 	 177848.727006215 	 63917.5914075465 	 891386.669478754 	 554840.209246177 	 205704.055975451 	 0.390886179745564 	 -2.55828947611021 	 0.2288619157738 
Q92900	 356938.949583947 	 459297.007563475 	 736741.602181338 	 621437.560727636 	 85989.796924834 	 285939.773047154 	 1.56334703588894 	 1.56334703588894 	 0.39350674169221 
Q92914	 502479.688048657 	 633205.351865081 	 938784.767646458 	 653760.059635087 	 271271.627484748 	 348420.610243375 	 1.62901257617232 	 1.62901257617232 	 0.200854248480317 
Q92930	 289247.692863894 	 900444.5515756 	 49677.2646806738 	 863894.515408174 	 486283.883954052 	 736066.837223652 	 0.594067028835203 	 -1.68331173329164 	 0.388818735338557 
Q92945	 204994.724142046 	 658183.14999556 	 910471.533172598 	 837347.097469483 	 203750.842619386 	 277143.339777821 	 1.34546644411679 	 1.34546644411679 	 0.625404881830558 
"Q92973;O14787;O14787-2;Q92973-2"	 497362.905675543 	 984377.265177133 	 404597.752620391 	 734376.738587327 	 79420.4333170229 	 152422.783856237 	 1.95228623899429 	 1.95228623899429 	 0.327365387276494 
Q92982	 748089.659617676 	 303331.713912399 	 182386.153323551 	 370539.005117369 	 608890.276294239 	 561995.845942646 	 0.800432992143685 	 -1.24932381575357 	 0.625216756278995 
"Q93008;O00507"	 822967.608586846 	 527721.690356352 	 308757.00269771 	 874987.191178713 	 464504.90555834 	 939754.171972259 	 0.728068012843832 	 -1.37349805561983 	 0.382062603942712 
Q93009	 610408.191772971 	 276681.357783782 	 631636.217343232 	 186581.286098038 	 240712.629931369 	 716827.355967701 	 1.32741677309171 	 1.32741677309171 	 0.577552200767151 
Q93052	 57263.0087731869 	 358813.094708923 	 954022.875428098 	 184478.428480579 	 357236.565339379 	 541385.846303537 	 1.26497822562301 	 1.26497822562301 	 0.760679341983517 
Q95604	 801084.691432557 	 873280.958751048 	 523220.999052332 	 781943.696805425 	 579839.301104087 	 570262.040178571 	 1.1374406941417 	 1.1374406941417 	 0.530472064076535 
Q969H8	 938183.387203977 	 863611.447132188 	 564476.777149859 	 957299.232504743 	 641314.88521093 	 11806.9481411689 	 1.46934963883314 	 1.46934963883314 	 0.470411158790841 
Q969M2	 522708.749678102 	 781911.199088645 	 414661.255327227 	 77222.3642448021 	 128533.49981321 	 698319.678506417 	 1.90170082382408 	 1.90170082382408 	 0.314576773179569 
Q969T7	 456399.373547838 	 371113.147611882 	 898204.607465784 	 761822.872167761 	 939052.899926912 	 991928.666979732 	 0.640862404853537 	 -1.56039735273368 	 0.177076795225519 
"Q969X5;Q969X5-3"	 965587.339695133 	 99970.0166205667 	 977607.0953341 	 241450.805434448 	 607306.824828086 	 612061.54889952 	 1.39864295375817 	 1.39864295375817 	 0.58636835738977 
Q969Z0	 713904.780736491 	 916987.875815215 	 631089.964628321 	 878797.884110576 	 498718.31486379 	 545677.815306889 	 1.17615934969795 	 1.17615934969795 	 0.488759097387686 
"Q96AB3;Q96AB3-2"	 832397.024664344 	 845314.278277313 	 999120.341897757 	 712997.903864029 	 333645.94144659 	 51542.4206948306 	 2.43750238707331 	 2.43750238707331 	 0.101739880455759 
"Q96AC1;Q9BQL6;Q9BQL6-4"	 433519.850228588 	 59542.0402068365 	 374713.916375977 	 534937.581149392 	 912410.656407307 	 32838.1918201822 	 0.586261155749625 	 -1.70572447141129 	 0.522178573537749 
Q96AC6	 349737.156167558 	 588935.196879157 	 132498.235025094 	 456299.937208895 	 77822.217857876 	 216677.011902678 	 1.426707214388 	 1.426707214388 	 0.569332433663547 
Q96AG4	 77046.5404191055 	 731082.511358827 	 144215.436992659 	 58060.6408333492 	 379.845948092372 	 131439.377419528 	 5.01551069028902 	 5.01551069028902 	 0.345273506432093 
Q96AQ8	 545895.831280224 	 531371.201723987 	 301327.203528553 	 937731.96998224 	 578669.406936924 	 448540.218935267 	 0.701595528050949 	 -1.42532265389152 	 0.322806200580539 
Q96AQ9	 859736.236928595 	 259537.596561066 	 91639.6934807204 	 17618.7259464041 	 794582.474980415 	 341214.059358892 	 1.04985044733189 	 1.04985044733189 	 0.955701816272228 
Q96AY3	 333687.725970591 	 470469.492009946 	 818312.868489533 	 284287.033945264 	 974135.490610496 	 931479.61251211 	 0.740887028240653 	 -1.34973344367312 	 0.52208650588434 
Q96BD6	 28653.8251949916 	 503568.850513869 	 758018.196430232 	 224096.806983282 	 798604.047680745 	 767174.982803007 	 0.720854958277437 	 -1.3872416198532 	 0.5891929376605 
Q96BJ3	 480587.318142697 	 427310.731639556 	 441650.477275227 	 765199.592914268 	 483365.148078244 	 943011.576135439 	 0.615788971851117 	 -1.62393294734381 	 0.169171448472155 
Q96BX8	 891527.948053799 	 165914.730130075 	 800669.688477511 	 760771.248449991 	 452261.112123919 	 147593.357144201 	 1.36563078476688 	 1.36563078476688 	 0.598414235579648 
Q96BY7	 381180.904631902 	 823683.770264723 	 456762.558404497 	 233650.168991957 	 549388.737066513 	 837537.334053191 	 1.02533110888176 	 1.02533110888176 	 0.953875774202246 
Q96C19	 504062.837987557 	 771205.10204632 	 234877.812868121 	 164370.330481912 	 183073.173927903 	 742121.794740834 	 1.3860075702477 	 1.3860075702477 	 0.598574862968121 
Q96C23	 167501.619034861 	 322882.469399577 	 325263.430302978 	 127799.289184631 	 669625.670317514 	 811382.738876415 	 0.506988821323684 	 -1.97243007723351 	 0.331342995089468 
Q96C86	 293760.84726242 	 751770.50038644 	 513300.314014669 	 27421.0107223588 	 715888.003915596 	 71823.2487111061 	 1.91236653455342 	 1.91236653455342 	 0.403701692655212 
"Q96CB9-4;Q96CB9"	 962962.739147743 	 443270.006813645 	 218568.430117294 	 985364.26702549 	 315227.842263872 	 979002.249546375 	 0.712758903697464 	 -1.40299895913255 	 0.524112369048292 
Q96CG8	 943246.887937575 	 902669.919659864 	 726208.67472973 	 337623.457958575 	 492772.550444069 	 663103.801502398 	 1.72221346482174 	 1.72221346482174 	 0.0409012532112987 
Q96CN7	 561605.670656265 	 509895.188914868 	 382435.629527614 	 942967.343676026 	 475117.068534493 	 149250.171935938 	 0.927649082592364 	 -1.07799384353989 	 0.886392309387621 
"Q96CW1;Q96CW1-2"	 49641.1163195596 	 83320.7689535974 	 845748.100345144 	 238538.022102912 	 898162.439096259 	 85854.4412484852 	 0.800544812882303 	 -1.24914930920553 	 0.832515383781951 
"Q96CX2;Q68DU8"	 894293.884297121 	 27854.7211907698 	 568830.439092276 	 163775.886107026 	 32305.0382404644 	 910533.269726707 	 1.34733410484359 	 1.34733410484359 	 0.748205083926893 
Q96D15	 847775.925376059 	 703847.190384694 	 512898.772504185 	 69622.3148011899 	 614647.125776561 	 861961.032474431 	 1.33519674087762 	 1.33519674087762 	 0.549759564829481 
Q96DG6	 517592.589115836 	 697072.088577545 	 682696.275055418 	 996930.937171295 	 378437.250453138 	 990697.074473639 	 0.801905586943254 	 -1.24702959585536 	 0.530532918678317 
Q96DR5	 382791.12742849 	 189741.240924166 	 982101.309416255 	 751716.687702473 	 627703.552166095 	 330380.436698338 	 0.909248486724457 	 -1.09980936410735 	 0.85988684658133 
Q96DR7-3	 662117.252630857 	 774267.3372144 	 664090.867343557 	 300052.318113956 	 97835.4032442292 	 221497.20739478 	 3.39122790962608 	 3.39122790962608 	 0.00387456799861099 
Q96EP5	 341247.79774916 	 449194.213637711 	 236981.619475594 	 733419.309236572 	 892967.558445997 	 271988.667657478 	 0.541212005599528 	 -1.84770476200403 	 0.255295875904672 
"Q96FW1;Q96FW1-2"	 430659.20966716 	 208058.50552853 	 174098.436938711 	 515115.316902018 	 49005.2186960493 	 134685.301963197 	 1.16315020345425 	 1.16315020345425 	 0.831296291296722 
Q96G03	 566089.300308012 	 27471.8229346016 	 980544.028896773 	 72778.3906217476 	 910584.05345669 	 683219.939718064 	 0.944510854935086 	 -1.0587490813631 	 0.938045228486363 
Q96GM8	 100924.64393487 	 166595.894519024 	 950516.491308174 	 531076.933885585 	 457605.909050504 	 234729.928348038 	 0.995605946211909 	 -1.00441344671033 	 0.995497093718647 
"Q96HB5;Q96HB5-2"	 466945.637562388 	 92438.6166682722 	 553624.95841359 	 856836.041296505 	 701117.667712169 	 507952.422040768 	 0.538751105830187 	 -1.85614468198456 	 0.149195268521881 
Q96HC4	 916002.080237558 	 891795.588564323 	 301140.134638647 	 41431.2063496444 	 328825.424259559 	 614531.399407368 	 2.14151445708072 	 2.14151445708072 	 0.226017168778029 
"Q96HE7;Q86YB8"	 158177.748433688 	 895434.513387499 	 889034.917950535 	 43006.9518872396 	 955278.535983964 	 294773.729757792 	 1.50236520747583 	 1.50236520747583 	 0.586145152478013 
Q96HR3	 217535.853532404 	 902781.655349327 	 854167.861740162 	 150536.971758645 	 458400.457341397 	 252471.047462344 	 2.2921592070947 	 2.2921592070947 	 0.229263525090313 
Q96HW7-3	 279829.796437465 	 114039.714734626 	 326001.400655721 	 200591.544367846 	 175362.89362883 	 817463.462012409 	 0.603201034459373 	 -1.6578220906008 	 0.536466290478769 
Q96I99	 835648.876359027 	 837297.859549299 	 505159.509238683 	 8656.08279615238 	 569165.745908772 	 930925.277325179 	 1.44365231021265 	 1.44365231021265 	 0.504362161461234 
Q96IU4	 567420.823267109 	 791110.413275946 	 8553.42071207754 	 886716.758407824 	 160141.268907847 	 906377.135787243 	 0.699907867255154 	 -1.42875947933222 	 0.594596865242537 
Q96IZ0	 834183.309470014 	 836762.035033352 	 220726.045165306 	 677623.982871593 	 345685.498556037 	 9946.07717419316 	 1.83078752775203 	 1.83078752775203 	 0.366809693802002 
"Q96JC1;Q96JC1-2"	 681845.546644669 	 485773.003675709 	 13156.7598688053 	 938592.911312529 	 989237.829835378 	 400094.357669735 	 0.507222208647908 	 -1.97152250621218 	 0.235111564508843 
Q96JG9	 329400.87505099 	 724851.1740171 	 835871.83908153 	 522552.866412625 	 941748.889538589 	 348715.650194882 	 1.04252936664708 	 1.04252936664708 	 0.917804526486458 
Q96JJ7	 280353.055224339 	 645488.166789382 	 154780.387523028 	 451800.364195317 	 426209.214438344 	 900737.902000378 	 0.607518279745677 	 -1.64604100541407 	 0.336271199459172 
"Q96KA5;Q96KA5-2"	 792784.775677311 	 888708.643294735 	 142283.392848918 	 681135.977167518 	 49250.6984845006 	 98290.5378694022 	 2.20082896218531 	 2.20082896218531 	 0.346172419461191 
Q96KP4	 881654.771702737 	 143480.797306728 	 166572.167660846 	 866850.42142919 	 97481.5803271938 	 603496.643617562 	 0.760100754751853 	 -1.31561505990935 	 0.72432755586181 
Q96KR7-4	 781517.407638596 	 537554.249479212 	 741979.568384381 	 817757.758756411 	 192877.938648162 	 806448.191344661 	 1.13426311149613 	 1.13426311149613 	 0.740219392407705 
Q96L91	 508044.571301765 	 397750.752496565 	 546434.058977443 	 233932.246059123 	 748987.296940911 	 742436.877250748 	 0.841698193909806 	 -1.18807430886225 	 0.651549583258392 
Q96LB3	 313468.952785147 	 301703.235895072 	 609543.214762278 	 364719.192608271 	 639670.593840291 	 25935.1131744868 	 1.18866913134931 	 1.18866913134931 	 0.770641348137072 
Q96LP2	 664882.310846573 	 172778.123428275 	 467459.353219597 	 415557.603101633 	 458294.676165156 	 68992.1927590786 	 1.38423655885701 	 1.38423655885701 	 0.557887883033585 
Q96LU7	 27592.9979633371 	 974311.20847658 	 19515.7960327945 	 581072.287538658 	 764636.433691913 	 372394.27019237 	 0.594504524799626 	 -1.6820729839475 	 0.548665272262792 
"Q96M27;Q96M27-2"	 597209.226476039 	 433319.109960133 	 973939.779932241 	 682613.986300349 	 823800.436827316 	 827718.870601579 	 0.858763345586779 	 -1.16446516393491 	 0.5691191958879 
Q96M42	 385415.635566489 	 473322.921571244 	 273021.228513679 	 604315.003724039 	 180851.439627812 	 800671.711213152 	 0.713666638927511 	 -1.40121444026414 	 0.50064922149708 
Q96MC2	 545011.680396463 	 939736.905910698 	 190191.580270812 	 361267.658801361 	 327118.91064132 	 156916.637706374 	 1.98146671207723 	 1.98146671207723 	 0.329170750254383 
"Q96MT8-2;Q96MT8;Q96MT8-3;Q96MT8-4"	 564856.443947816 	 285552.857356747 	 958513.09688453 	 924049.542539726 	 417234.310837237 	 981006.868337555 	 0.778938821601797 	 -1.28379786995802 	 0.553824698564902 
Q96MW5	 852100.48718414 	 86390.7793526548 	 467644.352919446 	 999877.034643506 	 157593.887853718 	 97236.8041549089 	 1.12068778217231 	 1.12068778217231 	 0.897349174829298 
Q96N16-2	 959831.857825612 	 970837.520989717 	 886622.220096828 	 355257.6138554 	 447272.365392601 	 572098.843338774 	 2.04949259947175 	 2.04949259947175 	 0.00833370564123359 
"Q96NN9;Q96NN9-2;Q96NN9-3"	 837578.761457925 	 576350.229884811 	 178099.139727581 	 41454.4965629324 	 363077.49236495 	 984813.213876855 	 1.14588377881639 	 1.14588377881639 	 0.851939053944353 
Q96P50	 252795.058217099 	 876243.392806636 	 649515.997337764 	 268998.98196635 	 875840.393380617 	 857231.122886693 	 0.888357552808775 	 -1.12567287443917 	 0.79635556307754 
Q96P70	 388180.31000468 	 448747.457784248 	 359020.041002174 	 527284.945264899 	 211876.176166319 	 402490.15022548 	 1.04755965195538 	 1.04755965195538 	 0.864861733186526 
"Q96PD5;Q96PD5-2"	 282652.193690986 	 966966.377127605 	 640815.255661572 	 100674.148864688 	 30791.9626626899 	 627009.503857529 	 2.49241213314526 	 2.49241213314526 	 0.23908715173534 
"Q96PK6;Q96PK6-2"	 897096.13566274 	 843623.469575803 	 635445.86358826 	 88526.2332201727 	 735352.226964787 	 571493.36671916 	 1.70289052925681 	 1.70289052925681 	 0.228606113827094 
Q96PN6	 919047.252160765 	 272732.560950022 	 399868.074311674 	 97324.7175641317 	 522735.851370468 	 759276.945742616 	 1.15392198826328 	 1.15392198826328 	 0.810778828889722 
"Q96PV7-2;Q96PV7"	 992277.614762887 	 481227.512991589 	 691877.48928049 	 36473.6564159726 	 378613.385301945 	 221335.453935378 	 3.40242941100341 	 3.40242941100341 	 0.0540836093689365 
Q96PY0	 992001.329904588 	 703038.070356771 	 615719.51845116 	 397469.190333805 	 327543.803757768 	 380773.168671744 	 2.08969780643485 	 2.08969780643485 	 0.0671009838773456 
Q96Q06-2	 568858.205789504 	 310148.273688078 	 462268.495235915 	 952634.597043713 	 274805.470923456 	 636414.316377396 	 0.719624336525176 	 -1.3896139266616 	 0.476124314109686 
Q96Q35	 441555.803180557 	 309773.563424443 	 978916.908827489 	 808318.107078249 	 452863.749295943 	 569046.808832153 	 0.94537164034496 	 -1.05778506285116 	 0.893968563295003 
Q96QE2	 374534.217231073 	 329525.501221998 	 973408.680562976 	 248201.221085574 	 604266.299197792 	 157179.109461743 	 1.66144109195861 	 1.66144109195861 	 0.428093424069232 
Q96QK1	 226425.809423255 	 928979.618946495 	 123089.457526257 	 62404.7491720915 	 672515.689853476 	 369007.567795813 	 1.15813248508593 	 1.15813248508593 	 0.860582372518438 
Q96RS0	 532977.550427774 	 868681.176031874 	 293180.252379143 	 653062.237090511 	 911206.403415621 	 241763.548360304 	 0.938432321022231 	 -1.06560694639194 	 0.892300422544099 
